participant,Block,method,taskNr,condition,code,estimateRatio-Percentage,size1,size2,headPosition,headRotation,time
4,2,ratioPercentage,5,BarChart,0.43,37,0.41280000000,0.96,0.03668773;1.153075;0.04376036,0.2976702;-0.01755634;-0.03641256,11158.25
4,2,ratioPercentage,6,BarChart,0.73,64,0.73730000000,1.01,0.004821062;1.151561;0.03040427,0.3128174;-0.06507716;0.02122375,6846.688
4,2,ratioPercentage,7,BarChart,0.28,33,0.27440000000,0.98,0.002741694;1.152739;0.03118873,0.3094998;-0.02064157;-0.000505394,5841.75
4,2,ratioPercentage,8,BarChart,0.38,42,0.38760000000,1.02,0.002787709;1.154172;0.02985519,0.3051433;-0.02123524;-0.001094758,5249.813
4,2,ratioPercentage,9,BarChart,0.18,19,0.17640000000,0.98,-0.006108522;1.153053;0.02756572,0.3070133;0.06653632;-0.03258058,7763.313
4,2,ratioPercentage,10,BarChart,0.78,76,0.74100000000,0.95,-0.008960128;1.15416;0.031398,0.306109;0.05711749;-0.02645542,8622.938
4,2,ratioPercentage,11,BarChart,0.48,41,0.47040000000,0.98,-0.00792551;1.156112;0.0283733,0.2970282;0.0695765;-0.03172877,8299.375
4,2,ratioPercentage,12,BarChart,0.83,79,0.81340000000,0.98,-0.01032639;1.158246;0.02706426,0.2887678;0.0533543;-0.01782805,6802.25
4,2,ratioPercentage,13,BarChart,0.63,56,0.59850000000,0.95,0.0007272959;1.159406;0.02393264,0.2858161;-0.05810564;0.02099989,11639
4,2,ratioPercentage,14,BarChart,0.33,29,0.33990000000,1.03,0.01414907;1.160364;0.02739424,0.2784438;-0.05393346;-0.004324527,12007.5
4,2,ratioPercentage,15,BarChart,0.08,7,0.07600000000,0.95,0.01968861;1.157294;0.02359623,0.2828814;-0.0003353389;-0.03133902,7628.875
4,2,ratioPercentage,16,BarChart,0.23,27,0.22769997700,0.9899999,0.02521861;1.159466;0.0233084,0.2667046;0.0006376081;-0.03470599,9963.375
4,2,ratioPercentage,17,BarChart,0.93,95,0.88350000000,0.95,0.02270138;1.157667;0.02384996,0.2725862;-0.004008519;-0.02529755,12487.69
4,3,ratioPercentage,0,Length,0.83,71,0.78850000000,0.95,0.03045583;1.146696;0.02320057,0.3229861;-0.02311754;-0.01107987,14141.31
4,3,ratioPercentage,1,Length,0.48,34,0.47519995200,0.9899999,0.02037966;1.152898;0.01811689,0.3077815;-0.006954816;-0.01097047,5785.813
4,3,ratioPercentage,2,Length,0.33,26,0.33990000000,1.03,0.01811755;1.155021;0.01591861,0.2993656;-0.01196107;-0.004922659,10979.75
4,3,ratioPercentage,3,Length,0.58,44,0.58000000000,1,0.02079046;1.157531;0.01368648,0.2888609;-0.01240989;-0.008960107,8087.125
4,3,ratioPercentage,4,Length,0.88,85,0.86240000000,0.98,0.02153146;1.15801;0.01199037,0.2845585;-0.004593054;-0.01525683,9873.875
4,3,ratioPercentage,5,Length,0.63,42,0.63000000000,1,0.02391338;1.159494;0.007933617,0.2781026;-0.004921205;-0.01699314,5775.25
4,3,ratioPercentage,6,Length,0.38,32,0.36860000000,0.97,0.02385104;1.160853;0.006363988,0.2725025;-0.006699153;-0.01548468,6813.375
4,3,ratioPercentage,7,Length,0.13,11,0.12350000000,0.95,0.02507663;1.162045;0.002488136,0.2651287;-0.006009502;-0.01745876,8556
4,3,ratioPercentage,8,Length,0.73,74,0.73000000000,1,0.0171994;1.169224;-0.007030606,0.2554733;-0.004037557;-0.0132657,7304.875
4,3,ratioPercentage,9,Length,0.18,17,0.18180000000,1.01,0.03082275;1.161639;0.00416714,0.2753904;-0.0008866004;-0.03217942,7294.063
4,3,ratioPercentage,10,Length,0.08,7,0.07840000000,0.98,0.02962601;1.160997;0.003949463,0.2743633;-0.003438753;-0.02743387,9851.688
4,3,ratioPercentage,11,Length,0.53,36,0.51940000000,0.98,0.0285579;1.161376;0.003580868,0.2694322;-0.01206651;-0.01951654,7997.563
4,3,ratioPercentage,12,Length,0.93,89,0.91140000000,0.98,0.02680278;1.160685;0.003762662,0.2717638;-0.01495001;-0.01485899,9081.188
4,3,ratioPercentage,13,Length,0.23,19,0.23230000000,1.01,0.02453995;1.164409;-0.002483368,0.2642407;-0.01431973;-0.01321599,5182.5
4,3,ratioPercentage,14,Length,0.68,63,0.68680000000,1.01,0.02293897;1.165782;-0.005423725,0.2642962;-0.0141649;-0.01441969,4646.625
4,3,ratioPercentage,15,Length,0.28,24,0.27440000000,0.98,0.02041578;1.165486;-0.004985988,0.2676782;-0.0176268;-0.0108887,6534.313
4,3,ratioPercentage,16,Length,0.78,88,0.79560000000,1.02,-0.01343071;1.163918;-0.003789186,0.2697811;0.1043725;-0.03429194,8500.125
4,3,ratioPercentage,17,Length,0.43,35,0.44290000000,1.03,0.01124704;1.163629;-0.003766954,0.2743035;-0.03646259;0.01254469,5138.25
5,1,ratioPercentage,0,BarChart,0.93,90,0.92069990700,0.9899999,-0.08945811;1.085655;0.3010028,0.5288695;0.1518695;0.01196388,11933.09
5,1,ratioPercentage,1,BarChart,0.43,42,0.44720000000,1.04,-0.07535756;1.084749;0.2844762,0.544171;0.1826043;0.02430502,8220.875
5,1,ratioPercentage,2,BarChart,0.33,39,0.32340000000,0.98,-0.08024752;1.086421;0.2847482,0.5403965;0.1796012;0.02850085,8087.156
5,1,ratioPercentage,3,BarChart,0.23,21,0.22540000000,0.98,-0.057181;1.068712;0.2758307,0.5724311;0.2176456;-0.006493859,8712.344
5,1,ratioPercentage,4,BarChart,0.18,18,0.18720000000,1.04,-0.07820547;1.067258;0.2870315,0.5997751;0.150704;0.06095942,29856.97
5,1,ratioPercentage,5,BarChart,0.13,14,0.13130000000,1.01,-0.08283532;1.093395;0.277769,0.5588518;0.1687494;0.02877423,17938.75
5,1,ratioPercentage,6,BarChart,0.78,77,0.81120000000,1.04,-0.08332062;1.097165;0.2692907,0.5479888;0.1955072;0.03017822,6467.375
5,1,ratioPercentage,7,BarChart,0.08,22,0.08160000000,1.02,-0.07756078;1.09608;0.2680243,0.5594428;0.1945348;0.02318503,10041.63
5,1,ratioPercentage,8,BarChart,0.48,44,0.46560000000,0.97,-0.1119591;1.095852;0.2593369,0.563635;0.1872333;0.05856683,41685.81
5,1,ratioPercentage,9,BarChart,0.83,70,0.84660000000,1.02,-0.1272072;1.096683;0.2627097,0.5415624;0.1885739;0.07890388,8790.188
5,1,ratioPercentage,10,BarChart,0.88,85,0.85360000000,0.97,-0.1268131;1.095552;0.2658864,0.54173;0.1847557;0.08001242,16051.41
5,1,ratioPercentage,11,BarChart,0.53,48,0.51410000000,0.97,-0.1248802;1.094258;0.2680784,0.54497;0.1830652;0.07530029,5260.719
5,1,ratioPercentage,12,BarChart,0.38,43,0.39140000000,1.03,0.04979324;1.130586;0.1384604,0.3606028;0.08365017;0.05895672,131647.1
5,1,ratioPercentage,13,BarChart,0.63,60,0.61740000000,0.98,0.04966068;1.115779;0.1430831,0.3941999;0.02756241;-0.008691847,4022
5,1,ratioPercentage,14,BarChart,0.28,30,0.27719997200,0.9899999,0.05567014;1.119784;0.1380972,0.3825089;0.03319718;-0.01811329,10688.94
5,1,ratioPercentage,15,BarChart,0.58,55,0.56840000000,0.98,0.04792726;1.119111;0.1296293,0.3836595;0.01422411;-0.02056985,6926.25
5,1,ratioPercentage,16,BarChart,0.68,66,0.69360000000,1.02,0.03460276;1.115039;0.1441288,0.3894849;-0.0193083;0.008846711,9303.375
5,1,ratioPercentage,17,BarChart,0.73,75,0.70080000000,0.96,0.04124725;1.133278;0.1179632,0.337148;0.0187011;-0.01437557,9930.25
5,2,ratioPercentage,0,Length,0.88,93,0.87119991200,0.9899999,0.04251993;1.126969;0.1271185,0.3493482;0.01808911;-0.03218101,13135.44
5,2,ratioPercentage,1,Length,0.63,60,0.63000000000,1,0.04135787;1.117839;0.1304811,0.360983;0.02840857;-0.02858745,12085.69
5,2,ratioPercentage,2,Length,0.78,81,0.76440000000,0.98,0.0445106;1.115977;0.1303584,0.3399966;0.04378375;-0.06346573,27354.69
5,2,ratioPercentage,3,Length,0.28,25,0.28560000000,1.02,0.03709996;1.100299;0.1461508,0.3826708;0.02513694;-0.05699402,14531.81
5,2,ratioPercentage,4,Length,0.23,20,0.23230000000,1.01,0.04466784;1.100965;0.157073,0.3840907;0.004426192;-0.05310303,12800.88
5,2,ratioPercentage,5,Length,0.18,12,0.18180000000,1.01,0.04652393;1.105793;0.1458919,0.3679003;0.009548514;-0.05191425,11393.13
5,2,ratioPercentage,6,Length,0.93,92,0.95790000000,1.03,0.04383564;1.111819;0.1352007,0.3641188;0.01237888;-0.03540427,11169.94
5,2,ratioPercentage,7,Length,0.08,5,0.07600000000,0.95,0.0460248;1.108468;0.1376984,0.368616;0.01972919;-0.02917329,31040.69
5,2,ratioPercentage,8,Length,0.68,75,0.66640000000,0.98,0.06439006;1.09384;0.1830889,0.3889658;0.03894125;-0.02695343,9796.125
5,2,ratioPercentage,9,Length,0.48,54,0.48480000000,1.01,0.03123558;1.008605;0.4062204,0.702811;0.02516134;0.002072037,14721.63
5,2,ratioPercentage,10,Length,0.13,5,0.13390000000,1.03,0.04239541;1.111731;0.1442202,0.3953572;0.02693177;-0.01580878,17860.5
5,2,ratioPercentage,11,Length,0.33,16,0.32340000000,0.98,0.02846181;1.101123;0.159388,0.3881302;0.007035245;-0.005920677,17670.5
5,2,ratioPercentage,12,Length,0.38,45,0.38380000000,1.01,0.04095727;1.102578;0.1483278,0.3904375;0.0128611;-0.01967526,6813.688
5,2,ratioPercentage,13,Length,0.53,45,0.51940000000,0.98,0.04747272;1.073198;0.2311639,0.515801;-0.01663991;-0.02110182,11225.44
5,2,ratioPercentage,14,Length,0.73,70,0.74460000000,1.02,0.0460676;1.118729;0.1520944,0.3561581;0.01446021;-0.0125678,8210
5,2,ratioPercentage,15,Length,0.43,45,0.42569995700,0.9899999,0.0589056;1.063006;0.2534803,0.5356159;0.005289861;-0.00479568,26651.19
5,2,ratioPercentage,16,Length,0.58,54,0.57419994200,0.9899999,0.02752757;0.9890088;0.3933251,0.7084059;0.01258975;-0.01448915,6581.688
5,2,ratioPercentage,17,Length,0.83,80,0.79680000000,0.96,0.0372268;1.099475;0.1788456,0.4259919;0.01037586;-0.01521486,36687.75
5,3,ratioPercentage,0,Area,0.53,50,0.51410000000,0.97,-0.009154916;1.027331;0.3625938,0.6399262;0.1769643;-0.1531327,48378.56
5,3,ratioPercentage,1,Area,0.08,3,0.07919999200,0.9899999,0.07546812;1.079065;0.2901815,0.5662847;-0.1561113;0.05086999,13124.44
5,3,ratioPercentage,2,Area,0.43,40,0.41710000000,0.97,-0.01613677;1.033015;0.3427496,0.6250086;0.2270092;-0.1111761,9729
5,3,ratioPercentage,3,Area,0.33,29,0.31680000000,0.96,-0.06661332;1.052376;0.3198479,0.5933056;0.1862684;-0.006000604,8969.125
5,3,ratioPercentage,4,Area,0.78,90,0.79560000000,1.02,-0.07192874;1.053384;0.3185145,0.605754;0.1965061;-0.01609593,15880.56
5,3,ratioPercentage,5,Area,0.23,10,0.22540000000,0.98,-0.1012932;1.041014;0.3355958,0.6229621;0.182041;0.01412882,26687.63
5,3,ratioPercentage,6,Area,0.93,92,0.96720000000,1.04,-0.002243757;1.017797;0.3584329,0.6715652;0.2902225;-0.1611771,10935.25
5,3,ratioPercentage,7,Area,0.63,77,0.60480000000,0.96,0.01521373;1.014004;0.3868243,0.63124;0.2639959;-0.2107722,19748.38
5,3,ratioPercentage,8,Area,0.58,45,0.55680000000,0.96,0.01341939;1.027911;0.3770683,0.5909775;0.378231;-0.2288516,29164
5,3,ratioPercentage,9,Area,0.18,14,0.17819998200,0.9899999,0.005499959;1.031515;0.3934381,0.5934399;0.3602335;-0.1952142,12220.13
5,3,ratioPercentage,10,Area,0.38,27,0.38760000000,1.02,0.006851673;1.026099;0.4041712,0.6045474;0.3408616;-0.2042,8645.25
5,3,ratioPercentage,11,Area,0.73,85,0.71540000000,0.98,0.01312768;1.025708;0.3900343,0.5719457;0.3656549;-0.2459492,20239.5
5,3,ratioPercentage,12,Area,0.88,93,0.83600000000,0.95,0.0549196;1.018441;0.3584948,0.5648513;0.35652;-0.3089819,28550
5,3,ratioPercentage,13,Area,0.13,8,0.12350000000,0.95,-0.01290739;1.026343;0.3873644,0.6111531;0.3107079;-0.2011984,24551.5
5,3,ratioPercentage,14,Area,0.68,81,0.70040000000,1.03,0.02423823;1.014446;0.3626036,0.6175838;0.321499;-0.2653817,10934.88
5,3,ratioPercentage,15,Area,0.83,92,0.82169991700,0.9899999,-0.001536489;1.022812;0.4253211,0.5853657;0.3213592;-0.1597381,24584.88
5,3,ratioPercentage,16,Area,0.28,20,0.29120000000,1.04,0.01652205;1.01306;0.3979653,0.6235491;0.3199823;-0.2155696,22853.88
5,3,ratioPercentage,17,Area,0.48,33,0.47519995200,0.9899999,0.03467774;0.9916866;0.3957816,0.6296876;0.3418216;-0.2607439,15335.88
6,1,ratioPercentage,0,Length,0.18,10,0.17640000000,0.98,0.006776035;1.10972;-0.08042169,0.2026395;0.003557279;-0.01169873,9237.813
6,1,ratioPercentage,1,Length,0.08,5,0.07840000000,0.98,0.003443956;1.107087;-0.07969427,0.2140919;-0.01116412;-0.005709265,9617.078
6,1,ratioPercentage,2,Length,0.88,90,0.89760000000,1.02,0.0003587008;1.107;-0.08107877,0.2154491;-0.01705547;0.0003419209,8947.266
6,1,ratioPercentage,3,Length,0.63,50,0.63630000000,1.01,-0.003827631;1.106951;-0.08255565,0.2141771;-0.02477499;0.009838625,17469.3
6,1,ratioPercentage,4,Length,0.93,90,0.89280000000,0.96,0.01290452;1.071661;0.05928302,0.2989536;0.07038561;-0.06049694,28773.84
6,1,ratioPercentage,5,Length,0.23,13,0.22540000000,0.98,-0.003394961;1.075221;0.05429459,0.2976206;0.0343529;-0.0007078642,14923.09
6,1,ratioPercentage,6,Length,0.83,80,0.86320000000,1.04,-0.007276535;1.079877;0.04757792,0.2856266;0.02459629;0.03571004,9326.563
6,1,ratioPercentage,7,Length,0.13,10,0.13520000000,1.04,-0.01362795;1.078278;0.04645032,0.2890813;0.00925087;0.05076203,9974.75
6,1,ratioPercentage,8,Length,0.43,40,0.41280000000,0.96,-0.01386678;1.077998;0.04492819,0.2905944;0.007615722;0.05370455,7160
6,1,ratioPercentage,9,Length,0.33,30,0.33330000000,1.01,-0.01415157;1.07738;0.04584515,0.2912525;0.006744814;0.05402508,6612.563
6,1,ratioPercentage,10,Length,0.68,55,0.66640000000,0.98,-0.01438761;1.076342;0.046597,0.2937301;0.005730276;0.05547089,6757.844
6,1,ratioPercentage,11,Length,0.53,50,0.53000000000,1,-0.01430523;1.076031;0.04758102,0.2951562;0.004140744;0.05431075,6679.5
6,1,ratioPercentage,12,Length,0.28,20,0.28000000000,1,-0.01491237;1.075959;0.04731685,0.2943723;0.002804173;0.05588594,8388.531
6,1,ratioPercentage,13,Length,0.73,65,0.75920000000,1.04,-0.01881766;1.077741;0.04558516,0.287652;-0.01428317;0.06174548,27176.47
6,1,ratioPercentage,14,Length,0.58,50,0.57419994200,0.9899999,0.008434534;1.088508;0.07822388,0.2869907;-0.02798721;0.08574092,4289.094
6,1,ratioPercentage,15,Length,0.38,30,0.36100000000,0.95,0.007382214;1.088394;0.076612,0.2869951;-0.0315976;0.08949969,9092.375
6,1,ratioPercentage,16,Length,0.78,80,0.78780000000,1.01,0.002212644;1.092106;0.06999421,0.2715572;-0.04602466;0.1079756,21870.53
6,1,ratioPercentage,17,Length,0.48,40,0.49920000000,1.04,0.0009931922;1.091003;0.06742811,0.2730361;-0.04935468;0.1134362,7144.375
6,2,ratioPercentage,0,Area,0.88,80,0.88880000000,1.01,0.02010691;1.08365;0.06852651,0.3297806;-0.0006665674;-0.01237278,18040.31
6,2,ratioPercentage,1,Area,0.63,51,0.65520000000,1.04,0.01908982;1.083364;0.06765807,0.3304361;-0.002446723;-0.01077483,8900.719
6,2,ratioPercentage,2,Area,0.58,30,0.56840000000,0.98,0.0176037;1.08389;0.06611782,0.3281816;-0.001713318;0.0002414876,8891.813
6,2,ratioPercentage,3,Area,0.28,10,0.29120000000,1.04,0.01195347;1.090455;0.06263041,0.2855187;0.001958212;0.06819772,7309.438
6,2,ratioPercentage,4,Area,0.18,10,0.17460000000,0.97,0.009362221;1.088806;0.06415778,0.2879059;-0.003783259;0.0727589,7673.781
6,2,ratioPercentage,5,Area,0.53,40,0.53000000000,1,0.01048732;1.090292;0.06225067,0.2846348;-0.004336189;0.07232768,10242.59
6,2,ratioPercentage,6,Area,0.43,25,0.41280000000,0.96,-0.01099896;1.092111;0.05427539,0.2627657;-0.06115099;0.1324587,11125.19
6,2,ratioPercentage,7,Area,0.33,20,0.34320000000,1.04,-0.01158822;1.09018;0.05496299,0.2674237;-0.0616214;0.1357037,6657.188
6,2,ratioPercentage,8,Area,0.73,70,0.74460000000,1.02,-0.01115036;1.089295;0.05608845,0.2691161;-0.06106409;0.1356774,6489.813
6,2,ratioPercentage,9,Area,0.38,20,0.36100000000,0.95,-0.01105452;1.088998;0.05683494,0.2696171;-0.06144379;0.1357294,6780.25
6,2,ratioPercentage,10,Area,0.83,85,0.79680000000,0.96,0.01928687;1.092782;0.06182939,0.2745233;0.03078571;0.01846645,12040.75
6,2,ratioPercentage,11,Area,0.08,3,0.07840000000,0.98,0.01188779;1.082884;0.07145059,0.3002013;0.01895698;-0.001577242,9606.188
6,2,ratioPercentage,12,Area,0.93,93,0.96720000000,1.04,0.02228165;1.08752;0.06374758,0.2922232;0.03985411;-0.02378799,8913.625
6,2,ratioPercentage,13,Area,0.78,90,0.75660000000,0.97,0.02091753;1.087053;0.06311381,0.2949479;0.03518731;-0.01873525,14655.13
6,2,ratioPercentage,14,Area,0.13,6,0.13130000000,1.01,0.01781464;1.088486;0.05816609,0.294244;0.02805378;-0.0144464,8578.813
6,2,ratioPercentage,15,Area,0.68,80,0.69360000000,1.02,0.01612329;1.088352;0.05701858,0.2960947;0.02429532;-0.01176817,7192.688
6,2,ratioPercentage,16,Area,0.48,25,0.47040000000,0.98,0.01590872;1.087511;0.05734277,0.2982257;0.02403067;-0.01040082,8396.25
6,2,ratioPercentage,17,Area,0.23,10,0.23460000000,1.02,0.01592028;1.087002;0.05764967,0.2994209;0.02154537;-0.008958195,10600.38
6,3,ratioPercentage,0,BarChart,0.68,60,0.65960000000,0.97,-0.000785172;1.071973;0.07193285,0.2841933;0.03165234;0.001821682,5443.188
6,3,ratioPercentage,1,BarChart,0.23,20,0.22310000000,0.97,2.837181E-05;1.073105;0.07221144,0.2919866;0.0270004;-0.005980475,6388.938
6,3,ratioPercentage,2,BarChart,0.73,70,0.73730000000,1.01,0.0007048845;1.071592;0.06899166,0.2941163;0.02833866;-0.001548678,7014.688
6,3,ratioPercentage,3,BarChart,0.53,50,0.53000000000,1,-0.006813288;1.072977;0.06769395,0.2840272;0.005220746;0.04774676,13649.31
6,3,ratioPercentage,4,BarChart,0.18,20,0.17640000000,0.98,0.001258671;1.075238;0.07090664,0.2918888;0.01429698;0.03657863,16755.13
6,3,ratioPercentage,5,BarChart,0.13,10,0.13260000000,1.02,0.01284158;1.068377;0.07014096,0.3230657;0.0326096;-0.01832758,9662
6,3,ratioPercentage,6,BarChart,0.28,30,0.29120000000,1.04,0.0110364;1.067546;0.06932318,0.3258086;0.03094373;-0.01464249,8064.813
6,3,ratioPercentage,7,BarChart,0.63,60,0.64890000000,1.03,-0.003142297;1.078113;0.06721765,0.2737751;0.01062108;0.06339312,6009.125
6,3,ratioPercentage,8,BarChart,0.78,70,0.80340000000,1.03,-0.007162333;1.076093;0.06694037,0.2778133;-0.00179665;0.0762745,5496.438
6,3,ratioPercentage,9,BarChart,0.93,95,0.91140000000,0.98,-0.007670403;1.076683;0.06688124,0.275268;-0.00288983;0.07948042,10956.81
6,3,ratioPercentage,10,BarChart,0.58,50,0.57419994200,0.9899999,-0.007814884;1.077331;0.06501764,0.2732669;-0.002056886;0.08194137,10510.69
6,3,ratioPercentage,11,BarChart,0.33,30,0.31350000000,0.95,0.01993465;1.085914;0.07478088,0.2510892;-0.0210451;0.05775769,18028.19
6,3,ratioPercentage,12,BarChart,0.43,40,0.42569995700,0.9899999,0.01076567;1.082073;0.06313497,0.2664568;-0.04728055;0.1013234,10086.94
6,3,ratioPercentage,13,BarChart,0.08,10,0.07680000000,0.96,0.02069813;1.079125;0.07100481,0.2898708;-0.02255272;0.007838006,7449.875
6,3,ratioPercentage,14,BarChart,0.38,30,0.36100000000,0.95,0.01988012;1.078598;0.06890911,0.2937741;-0.02149973;0.01572051,13169.25
6,3,ratioPercentage,15,BarChart,0.48,48,0.46560000000,0.97,0.005337536;1.080748;0.06551939,0.2722102;-0.0480857;0.08826263,6143.563
6,3,ratioPercentage,16,BarChart,0.88,90,0.88880000000,1.01,0.004894853;1.080426;0.06573647,0.2732152;-0.04815181;0.08843322,10990.81
6,3,ratioPercentage,17,BarChart,0.83,80,0.86320000000,1.04,0.00847578;1.079929;0.06399214,0.2741961;-0.03981631;0.0880981,13158.25
7,1,ratioPercentage,0,Area,0.08,1,0.08160000000,1.02,0.0172435;1.129306;0.1066576,0.3853396;0.006941159;-0.04078733,10577.41
7,1,ratioPercentage,1,Area,0.83,80,0.78850000000,0.95,0.01478601;1.143413;0.08677888,0.3592237;0.00706481;-0.03450071,7677.625
7,1,ratioPercentage,2,Area,0.28,15,0.27440000000,0.98,0.01365137;1.148343;0.08541232,0.3443603;0.007444072;-0.03504824,9606.188
7,1,ratioPercentage,3,Area,0.43,28,0.42569995700,0.9899999,0.01344323;1.149827;0.08452988,0.3420256;0.006144433;-0.03502525,14655.41
7,1,ratioPercentage,4,Area,0.93,90,0.93000000000,1,0.0008265972;1.103408;0.2411838,0.4436528;0.01562199;-0.01719561,10488
7,1,ratioPercentage,5,Area,0.23,7,0.23230000000,1.01,0.002084374;1.102124;0.2317534,0.458741;0.01891818;-0.01982133,6891.75
7,1,ratioPercentage,6,Area,0.33,8,0.32669996700,0.9899999,0.001635432;1.10942;0.2319975,0.4378905;0.01475807;-0.01804137,9203.719
7,1,ratioPercentage,7,Area,0.13,3,0.12869998700,0.9899999,0.003288269;1.111133;0.2311048,0.4360908;0.01880881;-0.02183249,9401.969
7,1,ratioPercentage,8,Area,0.48,15,0.46080000000,0.96,0.005091429;1.111337;0.2314651,0.4369463;0.01947499;-0.02421754,9170.656
7,1,ratioPercentage,9,Area,0.53,31,0.55120000000,1.04,0.001034141;1.091956;0.2476732,0.4819547;0.01521713;-0.01450044,15235.59
7,1,ratioPercentage,10,Area,0.73,40,0.70810000000,0.97,0.006190538;1.096737;0.2521576,0.4612074;0.02017252;-0.01871296,9784.531
7,1,ratioPercentage,11,Area,0.38,21,0.39140000000,1.03,0.001804709;1.107209;0.1766649,0.4833442;0.01547362;-0.01318442,13060.78
7,1,ratioPercentage,12,Area,0.63,23,0.59850000000,0.95,0.002554774;1.098333;0.2392693,0.4577679;0.01592981;-0.01546181,6780.188
7,1,ratioPercentage,13,Area,0.18,6,0.17460000000,0.97,0.003297091;1.098807;0.2391321,0.4575301;0.01424279;-0.01509253,8913.469
7,1,ratioPercentage,14,Area,0.58,27,0.59160000000,1.02,0.004819632;1.101338;0.2401881,0.4504863;0.01445634;-0.01623594,7226.969
7,1,ratioPercentage,15,Area,0.88,89,0.89760000000,1.02,0.006275296;1.100322;0.2407391,0.4510889;0.01509286;-0.01719881,10622.97
7,1,ratioPercentage,16,Area,0.78,55,0.74880000000,0.96,0.02045131;1.099922;0.2402464,0.4511859;0.04925047;-0.03731689,8164.625
7,1,ratioPercentage,17,Area,0.68,30,0.66640000000,0.98,0.01253808;1.095587;0.2422928,0.4610869;0.03806635;-0.0263118,7237.781
7,2,ratioPercentage,0,BarChart,0.88,85,0.87119991200,0.9899999,0.007907391;1.096637;0.2407322,0.4590013;0.02635228;-0.02065001,7874.656
7,2,ratioPercentage,1,BarChart,0.38,36,0.39520000000,1.04,0.01072192;1.095074;0.24467,0.4510179;0.02483906;-0.01854368,7360.938
7,2,ratioPercentage,2,BarChart,0.08,12,0.07760000000,0.97,0.005873561;1.057999;0.2461329,0.5430775;0.02142791;-0.003584929,9572.844
7,2,ratioPercentage,3,BarChart,0.93,95,0.92069990700,0.9899999,0.005916953;1.100521;0.2517573,0.4281934;0.01594761;-0.01359091,7774.563
7,2,ratioPercentage,4,BarChart,0.58,60,0.55100000000,0.95,0.009417892;1.08754;0.2538717,0.477259;0.02418038;-0.01733973,7159.625
7,2,ratioPercentage,5,BarChart,0.53,50,0.52469994700,0.9899999,0.009496808;1.095007;0.25556,0.4555356;0.02258403;-0.01710799,4903.563
7,2,ratioPercentage,6,BarChart,0.18,16,0.18180000000,1.01,0.009383082;1.093649;0.2539905,0.4631439;0.02246086;-0.01505051,12342.44
7,2,ratioPercentage,7,BarChart,0.48,51,0.47519995200,0.9899999,0.01064861;1.097424;0.2534037,0.454825;0.02341717;-0.01609792,4535.063
7,2,ratioPercentage,8,BarChart,0.63,62,0.60480000000,0.96,0.01084995;1.097752;0.2540745,0.4534688;0.02390562;-0.01665534,4523.813
7,2,ratioPercentage,9,BarChart,0.78,80,0.76440000000,0.98,0.01057184;1.098569;0.2536243,0.4521417;0.02293666;-0.01532216,12644.22
7,2,ratioPercentage,10,BarChart,0.23,15,0.21850000000,0.95,0.008294344;1.086121;0.2514781,0.4872392;0.02297416;-0.01228199,10935.22
7,2,ratioPercentage,11,BarChart,0.43,40,0.43430000000,1.01,0.01803339;1.111777;0.23256,0.4244455;0.05336217;-0.03555142,7718.75
7,2,ratioPercentage,12,BarChart,0.28,35,0.28000000000,1,0.009848237;1.106676;0.2325223,0.4465725;0.02789972;-0.02045212,5014.75
7,2,ratioPercentage,13,BarChart,0.73,65,0.73000000000,1,0.01757431;1.104353;0.2335284,0.4517018;0.04970101;-0.03301953,7015.063
7,2,ratioPercentage,14,BarChart,0.13,13,0.13000000000,1,0.007079959;1.105114;0.23502,0.4514621;0.0231168;-0.01728027,8198.313
7,2,ratioPercentage,15,BarChart,0.33,25,0.32669996700,0.9899999,0.006679654;1.107324;0.2330256,0.4524494;0.02383817;-0.02015059,10421.38
7,2,ratioPercentage,16,BarChart,0.83,82,0.85490000000,1.03,0.001591444;1.09305;0.2283421,0.4847117;0.02444523;-0.03152664,9997.25
7,2,ratioPercentage,17,BarChart,0.68,70,0.69360000000,1.02,-0.00126338;1.110833;0.2361315,0.4232111;0.01651095;-0.03268286,5663.125
7,3,ratioPercentage,0,Length,0.53,44,0.50350000000,0.95,0.002801538;1.115062;0.2361191,0.4139358;0.017664;-0.03723551,9225.938
7,3,ratioPercentage,1,Length,0.58,52,0.57419994200,0.9899999,0.01676989;1.10512;0.2418875,0.4394768;0.07105418;-0.06178945,6366.938
7,3,ratioPercentage,2,Length,0.08,5,0.07600000000,0.95,0.0001828671;1.106098;0.2389241,0.4447183;0.0305689;-0.04140581,10198.44
7,3,ratioPercentage,3,Length,0.88,97,0.83600000000,0.95,0.0009460449;1.110423;0.2345149,0.4449874;0.02495283;-0.02386499,10723.13
7,3,ratioPercentage,4,Length,0.83,90,0.82169991700,0.9899999,0.01431084;1.108054;0.2365414,0.450951;0.04711457;-0.04752117,7136.938
7,3,ratioPercentage,5,Length,0.33,20,0.33000000000,1,0.01096594;1.110635;0.2300491,0.4397753;0.02678171;-0.02636749,14498.88
7,3,ratioPercentage,6,Length,0.28,16,0.26600000000,0.95,-0.0002831221;1.139666;-0.02148604,0.2035873;0.01912732;-0.03515292,7327.188
7,3,ratioPercentage,7,Length,0.68,60,0.64600000000,0.95,-0.03056204;1.127653;-0.01524264,0.2572582;0.02874628;-0.04192678,6356.563
